交易所名称,合约名称,合约代码,现价,涨停板,跌停板,保证金-买开,保证金-卖开,保证金-每手,手续费标准-开仓-万分之,手续费标准-开仓-元,手续费标准-平昨-万分之,手续费标准-平昨-元,手续费标准-平今-万分之,手续费标准-平今-元,每跳毛利,手续费,每跳净利,备注,手续费更新时间,价格更新时间
大连商品交易所,铁矿石2612,i2612,762.0,830.5,693.5,11.0,11.0,8382.0,0.0001,1/万分之 (7.6元),0.0001,1/万分之 (7.6元),0.0001,1/万分之 (7.6元),50,15.2,34.8,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,铁矿石2701,i2701,754.0,821.5,686.5,11.0,11.0,8294.0,0.0001,1/万分之 (7.5元),0.0001,1/万分之 (7.5元),0.0001,1/万分之 (7.5元),50,15.1,34.9,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,铁矿石2702,i2702,752.5,820.0,685.0,11.0,11.0,8277.5,0.0001,1/万分之 (7.5元),0.0001,1/万分之 (7.5元),0.0001,1/万分之 (7.5元),50,15.1,34.9,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,铁矿石2703,i2703,750.0,817.5,682.5,11.0,11.0,8250.0,0.0001,1/万分之 (7.5元),0.0001,1/万分之 (7.5元),0.0001,1/万分之 (7.5元),50,15.0,35.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2604,j2604,1719.5,1857.0,1582.0,20.0,20.0,34390.0,0.00014,1.4/万分之 (24.1元),0.0001,1/万分之 (17.2元),0.00014,1.4/万分之 (24.1元),50,48.1,1.9,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2605,j2605,1742.0,1881.0,1603.0,20.0,20.0,34840.0,0.00014,1.4/万分之 (24.4元),0.0001,1/万分之 (17.4元),0.00014,1.4/万分之 (24.4元),50,48.8,1.2,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2606,j2606,1764.0,1905.0,1623.0,20.0,20.0,35280.0,0.00014,1.4/万分之 (24.7元),0.0001,1/万分之 (17.6元),0.00014,1.4/万分之 (24.7元),50,49.4,0.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2607,j2607,1791.0,1934.0,1648.0,20.0,20.0,35820.0,0.00014,1.4/万分之 (25.1元),0.0001,1/万分之 (17.9元),0.00014,1.4/万分之 (25.1元),50,50.1,-0.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2608,j2608,1801.0,1945.0,1657.0,20.0,20.0,36020.0,0.00014,1.4/万分之 (25.2元),0.0001,1/万分之 (18元),0.00014,1.4/万分之 (25.2元),50,50.4,-0.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2609,j2609,1816.5,1961.5,1671.5,20.0,20.0,36330.0,0.00014,1.4/万分之 (25.4元),0.0001,1/万分之 (18.2元),0.00014,1.4/万分之 (25.4元),50,50.9,-0.9,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2610,j2610,1831.0,1977.0,1685.0,20.0,20.0,36620.0,0.00014,1.4/万分之 (25.6元),0.0001,1/万分之 (18.3元),0.00014,1.4/万分之 (25.6元),50,51.3,-1.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2611,j2611,1840.5,1987.5,1693.5,20.0,20.0,36810.0,0.00014,1.4/万分之 (25.8元),0.0001,1/万分之 (18.4元),0.00014,1.4/万分之 (25.8元),50,51.5,-1.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2612,j2612,1874.0,2023.5,1724.5,20.0,20.0,37480.0,0.00014,1.4/万分之 (26.2元),0.0001,1/万分之 (18.7元),0.00014,1.4/万分之 (26.2元),50,52.5,-2.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2701,j2701,1907.5,2060.0,1755.0,20.0,20.0,38150.0,0.00014,1.4/万分之 (26.7元),0.0001,1/万分之 (19.1元),0.00014,1.4/万分之 (26.7元),50,53.4,-3.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦炭2702,j2702,1915.0,2068.0,1762.0,20.0,20.0,38300.0,0.00014,1.4/万分之 (26.8元),0.0001,1/万分之 (19.2元),0.00014,1.4/万分之 (26.8元),50,53.6,-3.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2604,jm2604,1098.5,1219.0,978.0,13.0,13.0,8568.3,0.0001,1/万分之 (6.6元),0.0001,1/万分之 (6.6元),0.0001,1/万分之 (6.6元),30,13.2,16.8,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2605,jm2605,1181.0,1310.5,1051.5,13.0,13.0,9211.8,0.0001,1/万分之 (7.1元),0.0001,1/万分之 (7.1元),0.0001,1/万分之 (7.1元),30,14.2,15.8,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2606,jm2606,1205.5,1338.0,1073.0,13.0,13.0,9402.9,0.0001,1/万分之 (7.2元),0.0001,1/万分之 (7.2元),0.0001,1/万分之 (7.2元),30,14.5,15.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2607,jm2607,1221.5,1319.0,1124.0,12.0,12.0,8794.8,0.0001,1/万分之 (7.3元),0.0001,1/万分之 (7.3元),0.0001,1/万分之 (7.3元),30,14.7,15.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2608,jm2608,1246.0,1345.5,1146.5,12.0,12.0,8971.2,0.0001,1/万分之 (7.5元),0.0001,1/万分之 (7.5元),0.0001,1/万分之 (7.5元),30,15.0,15.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2609,jm2609,1280.5,1382.5,1178.5,12.0,12.0,9219.6,0.0001,1/万分之 (7.7元),0.0001,1/万分之 (7.7元),0.0001,1/万分之 (7.7元),30,15.4,14.6,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2610,jm2610,1295.0,1398.5,1191.5,12.0,12.0,9324.0,0.0001,1/万分之 (7.8元),0.0001,1/万分之 (7.8元),0.0001,1/万分之 (7.8元),30,15.5,14.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2611,jm2611,1311.5,1416.0,1207.0,12.0,12.0,9442.8,0.0001,1/万分之 (7.9元),0.0001,1/万分之 (7.9元),0.0001,1/万分之 (7.9元),30,15.7,14.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2612,jm2612,1323.5,1429.0,1218.0,12.0,12.0,9529.2,0.0001,1/万分之 (7.9元),0.0001,1/万分之 (7.9元),0.0001,1/万分之 (7.9元),30,15.9,14.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2701,jm2701,1470.5,1588.0,1353.0,12.0,12.0,10587.6,0.0001,1/万分之 (8.8元),0.0001,1/万分之 (8.8元),0.0001,1/万分之 (8.8元),30,17.6,12.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,焦煤2702,jm2702,1484.5,1603.0,1366.0,12.0,12.0,10688.4,0.0001,1/万分之 (8.9元),0.0001,1/万分之 (8.9元),0.0001,1/万分之 (8.9元),30,17.8,12.2,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2603,pg2603,5146.0,5454.0,4838.0,20.0,20.0,20584.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2604,pg2604,5839.0,6481.0,5197.0,13.0,13.0,15181.4,,6,,6,,6,20,12.0,8.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2605,pg2605,5708.0,6335.0,5081.0,13.0,13.0,14840.8,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2606,pg2606,5557.0,6168.0,4946.0,13.0,13.0,14448.2,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2607,pg2607,5405.0,5999.0,4811.0,13.0,13.0,14053.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2608,pg2608,5271.0,5850.0,4692.0,13.0,13.0,13704.6,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2609,pg2609,5150.0,5716.0,4584.0,13.0,13.0,13390.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2610,pg2610,5493.0,5822.0,5164.0,7.0,7.0,7690.2,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2611,pg2611,5333.0,5652.0,5014.0,7.0,7.0,7466.2,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2612,pg2612,5199.0,5510.0,4888.0,7.0,7.0,7278.6,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2701,pg2701,5105.0,5411.0,4799.0,7.0,7.0,7147.0,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,液化石油气2702,pg2702,5039.0,5341.0,4737.0,7.0,7.0,7054.6,,6,,6,,6,20,12.0,8.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2604,pp2604,8898.0,9698.0,8098.0,11.0,11.0,4893.9,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2605,pp2605,8800.0,9592.0,8008.0,11.0,11.0,4840.0,,1,,1,,1,5,2.0,3.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2606,pp2606,8594.0,9367.0,7821.0,11.0,11.0,4726.7,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2607,pp2607,8434.0,9193.0,7675.0,11.0,11.0,4638.7,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2608,pp2608,8326.0,9075.0,7577.0,11.0,11.0,4579.3,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2609,pp2609,8258.0,9001.0,7515.0,11.0,11.0,4541.9,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2610,pp2610,8127.0,8614.0,7640.0,7.0,7.0,2844.45,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2611,pp2611,7943.0,8419.0,7467.0,7.0,7.0,2780.05,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2612,pp2612,7874.0,8346.0,7402.0,7.0,7.0,2755.9,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2701,pp2701,7852.0,8323.0,7381.0,7.0,7.0,2748.2,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,聚丙烯2702,pp2702,7732.0,8195.0,7269.0,7.0,7.0,2706.2,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2604,l2604,8655.0,9433.0,7877.0,11.0,11.0,4760.25,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2605,l2605,8632.0,9408.0,7856.0,11.0,11.0,4747.6,,1,,1,,1,5,2.0,3.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2606,l2606,8542.0,9310.0,7774.0,11.0,11.0,4698.1,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2607,l2607,8481.0,9244.0,7718.0,11.0,11.0,4664.55,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2608,l2608,8383.0,9137.0,7629.0,11.0,11.0,4610.65,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2609,l2609,8305.0,9052.0,7558.0,11.0,11.0,4567.75,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2610,l2610,8238.0,8732.0,7744.0,7.0,7.0,2883.3,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2611,l2611,8205.0,8697.0,7713.0,7.0,7.0,2871.75,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2612,l2612,8173.0,8663.0,7683.0,7.0,7.0,2860.55,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2701,l2701,8116.0,8602.0,7630.0,7.0,7.0,2840.6,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,塑料2702,l2702,8091.0,8576.0,7606.0,7.0,7.0,2831.85,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2604,v2604,5821.0,6344.0,5298.0,11.0,11.0,3201.55,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2605,v2605,5858.0,6385.0,5331.0,11.0,11.0,3221.9,,1,,1,,1,5,2.0,3.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2606,v2606,5868.0,6396.0,5340.0,11.0,11.0,3227.4,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2607,v2607,5849.0,6375.0,5323.0,11.0,11.0,3216.95,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2608,v2608,5848.0,6374.0,5322.0,11.0,11.0,3216.4,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2609,v2609,5845.0,6371.0,5319.0,11.0,11.0,3214.75,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2610,v2610,5868.0,6220.0,5516.0,7.0,7.0,2053.8,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2611,v2611,5839.0,6189.0,5489.0,7.0,7.0,2043.65,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2612,v2612,5834.0,6184.0,5484.0,7.0,7.0,2041.9,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2701,v2701,5842.0,6192.0,5492.0,7.0,7.0,2044.7,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,PVC2702,v2702,5847.0,6197.0,5497.0,7.0,7.0,2046.45,,1,,1,,1,5,2.0,3.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2603,eg2603,4127.0,4374.0,3880.0,20.0,20.0,8254.0,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2604,eg2604,4870.0,5405.0,4335.0,13.0,13.0,6331.0,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2605,eg2605,4888.0,5425.0,4351.0,13.0,13.0,6354.4,,3,,3,,3,10,6.0,4.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2606,eg2606,4861.0,5395.0,4327.0,13.0,13.0,6319.3,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2607,eg2607,4827.0,5357.0,4297.0,13.0,13.0,6275.1,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2608,eg2608,4778.0,5303.0,4253.0,13.0,13.0,6211.4,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2609,eg2609,4796.0,5323.0,4269.0,13.0,13.0,6234.8,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2610,eg2610,4818.0,5107.0,4529.0,7.0,7.0,3372.6,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2611,eg2611,4755.0,5040.0,4470.0,7.0,7.0,3328.5,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2612,eg2612,4702.0,4984.0,4420.0,7.0,7.0,3291.4,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2701,eg2701,4734.0,5018.0,4450.0,7.0,7.0,3313.8,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,乙二醇2702,eg2702,4692.0,4973.0,4411.0,7.0,7.0,3284.4,,3,,3,,3,10,6.0,4.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2603,eb2603,9801.0,10389.0,9213.0,20.0,20.0,9801.0,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2604,eb2604,10128.0,11242.0,9014.0,13.0,13.0,6583.2,,3,,3,,3,5,6.0,-1.0,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2605,eb2605,10037.0,11141.0,8933.0,13.0,13.0,6524.05,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2606,eb2606,9796.0,10873.0,8719.0,13.0,13.0,6367.4,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2607,eb2607,9553.0,10603.0,8503.0,13.0,13.0,6209.45,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2608,eb2608,9354.0,10382.0,8326.0,13.0,13.0,6080.1,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2609,eb2609,9198.0,10209.0,8187.0,13.0,13.0,5978.7,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2610,eb2610,9062.0,9605.0,8519.0,7.0,7.0,3171.7,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2611,eb2611,8969.0,9507.0,8431.0,7.0,7.0,3139.15,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2612,eb2612,8846.0,9376.0,8316.0,7.0,7.0,3096.1,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2701,eb2701,8818.0,9347.0,8289.0,7.0,7.0,3086.3,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,苯乙烯2702,eb2702,8787.0,9314.0,8260.0,7.0,7.0,3075.45,,3,,3,,3,5,6.0,-1.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2603,bz2603,7477.0,8000.0,6954.0,20.0,20.0,44862.0,0.0001,1/万分之 (22.4元),0.0001,1/万分之 (22.4元),0.0001,1/万分之 (22.4元),30,44.9,-14.9,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2604,bz2604,8431.0,9442.0,7420.0,14.0,14.0,35410.2,0.0001,1/万分之 (25.3元),0.0001,1/万分之 (25.3元),0.0001,1/万分之 (25.3元),30,50.6,-20.6,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2605,bz2605,8480.0,9497.0,7463.0,14.0,14.0,35616.0,0.0001,1/万分之 (25.4元),0.0001,1/万分之 (25.4元),0.0001,1/万分之 (25.4元),30,50.9,-20.9,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2606,bz2606,8276.0,9269.0,7283.0,14.0,14.0,34759.2,0.0001,1/万分之 (24.8元),0.0001,1/万分之 (24.8元),0.0001,1/万分之 (24.8元),30,49.7,-19.7,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2607,bz2607,8065.0,9032.0,7098.0,14.0,14.0,33873.0,0.0001,1/万分之 (24.2元),0.0001,1/万分之 (24.2元),0.0001,1/万分之 (24.2元),30,48.4,-18.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2608,bz2608,7920.0,8870.0,6970.0,14.0,14.0,33264.0,0.0001,1/万分之 (23.8元),0.0001,1/万分之 (23.8元),0.0001,1/万分之 (23.8元),30,47.5,-17.5,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2609,bz2609,7833.0,8772.0,6894.0,14.0,14.0,32898.6,0.0001,1/万分之 (23.5元),0.0001,1/万分之 (23.5元),0.0001,1/万分之 (23.5元),30,47.0,-17.0,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2610,bz2610,7392.0,7909.0,6875.0,8.0,8.0,17740.8,0.0001,1/万分之 (22.2元),0.0001,1/万分之 (22.2元),0.0001,1/万分之 (22.2元),30,44.4,-14.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2611,bz2611,7236.0,7742.0,6730.0,8.0,8.0,17366.4,0.0001,1/万分之 (21.7元),0.0001,1/万分之 (21.7元),0.0001,1/万分之 (21.7元),30,43.4,-13.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2612,bz2612,7068.0,7562.0,6574.0,8.0,8.0,16963.2,0.0001,1/万分之 (21.2元),0.0001,1/万分之 (21.2元),0.0001,1/万分之 (21.2元),30,42.4,-12.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2701,bz2701,7014.0,7504.0,6524.0,8.0,8.0,16833.6,0.0001,1/万分之 (21元),0.0001,1/万分之 (21元),0.0001,1/万分之 (21元),30,42.1,-12.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纯苯2702,bz2702,6851.0,7330.0,6372.0,8.0,8.0,16442.4,0.0001,1/万分之 (20.6元),0.0001,1/万分之 (20.6元),0.0001,1/万分之 (20.6元),30,41.1,-11.1,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2604,fb2604,1310.5,1376.0,1245.0,10.0,10.0,1310.5,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.6,2.4,主力合约,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2605,fb2605,1277.5,1341.0,1214.0,10.0,10.0,1277.5,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.6,2.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2606,fb2606,1283.5,1347.5,1219.5,10.0,10.0,1283.5,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.6,2.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2607,fb2607,1285.0,1349.0,1221.0,10.0,10.0,1285.0,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.6,2.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2608,fb2608,1295.5,1360.0,1231.0,10.0,10.0,1295.5,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.6,2.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2609,fb2609,1283.0,1347.0,1219.0,10.0,10.0,1283.0,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.6,2.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2610,fb2610,1286.5,1350.5,1222.5,10.0,10.0,1286.5,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.6,2.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2611,fb2611,1281.0,1345.0,1217.0,10.0,10.0,1281.0,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.6,2.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2612,fb2612,1292.5,1357.0,1228.0,10.0,10.0,1292.5,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.6,2.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2701,fb2701,1330.5,1397.0,1264.0,10.0,10.0,1330.5,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.7,2.3,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
大连商品交易所,纤维板2702,fb2702,1290.0,1354.5,1225.5,10.0,10.0,1290.0,0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),0.0001,1/万分之 (1.3元),5,2.6,2.4,,2026-03-16 22:35:16.562,2026-03-16 22:35:25.654
